2020-05-10 17:32:27,,
2020-05-10 17:32:31,,
2020-05-10 17:32:33,,
2020-05-10 17:32:36,,
2020-05-10 17:32:39,4739.7169N,12217.8691W
2020-05-10 17:32:42,4739.7157N,12217.8768W
2020-05-10 17:32:46,4739.7126N,12217.8839W
2020-05-10 17:32:48,4739.7072N,12217.8929W
2020-05-10 17:32:51,4739.7053N,12217.8971W
2020-05-10 17:32:54,4739.7077N,12217.9039W
2020-05-10 17:32:57,4739.7109N,12217.9122W
2020-05-10 17:33:01,4739.7109N,12217.9239W
2020-05-10 17:33:03,4739.7126N,12217.9387W
2020-05-10 17:33:06,4739.7143N,12217.9459W
2020-05-10 17:33:09,4739.7178N,12217.9559W
2020-05-10 17:33:12,4739.7219N,12217.9662W
2020-05-10 17:33:16,4739.7258N,12217.9765W
2020-05-10 17:33:18,4739.7179N,12217.9814W
2020-05-10 17:33:21,4739.7070N,12217.9822W
2020-05-10 17:33:24,4739.6996N,12217.9846W
2020-05-10 17:33:27,4739.6938N,12217.9875W
2020-05-10 17:33:31,4739.6893N,12217.9923W
2020-05-10 17:33:33,4739.6884N,12217.9962W
2020-05-10 17:33:39,4739.6878N,12217.9961W
2020-05-10 17:33:42,4739.6848N,12218.0003W
2020-05-10 17:33:46,4739.6795N,12218.0097W
2020-05-10 17:33:48,4739.6748N,12218.0208W
2020-05-10 17:33:51,4739.6740N,12218.0304W
2020-05-10 17:33:54,4739.6749N,12218.0380W
2020-05-10 17:33:57,4739.6755N,12218.0401W
2020-05-10 17:34:01,4739.6700N,12218.0443W
2020-05-10 17:34:03,4739.6583N,12218.0475W
2020-05-10 17:34:06,4739.6501N,12218.0497W
2020-05-10 17:34:16,4739.6360N,12218.0518W
2020-05-10 17:34:18,4739.6360N,12218.0518W
2020-05-10 17:34:21,4739.6351N,12218.0521W
2020-05-10 17:34:24,4739.6274N,12218.0560W
2020-05-10 17:34:27,4739.6211N,12218.0705W
2020-05-10 17:34:31,4739.6134N,12218.0852W
2020-05-10 17:34:33,4739.6082N,12218.0970W
2020-05-10 17:34:36,4739.6084N,12218.0999W
2020-05-10 17:34:39,4739.6088N,12218.1000W
2020-05-10 17:34:42,4739.6073N,12218.1049W
2020-05-10 17:34:46,4739.6016N,12218.1151W
2020-05-10 17:34:48,4739.5927N,12218.1280W
2020-05-10 17:34:51,4739.5855N,12218.1300W
2020-05-10 17:34:54,4739.5682N,12218.1281W
2020-05-10 17:34:57,4739.5565N,12218.1329W
2020-05-10 17:35:01,4739.5483N,12218.1497W
2020-05-10 17:35:03,4739.5348N,12218.1668W
2020-05-10 17:35:06,4739.5217N,12218.1707W
2020-05-10 17:35:09,4739.4971N,12218.1700W
2020-05-10 17:35:12,4739.4820N,12218.1755W
2020-05-10 17:35:16,4739.4673N,12218.1877W
2020-05-10 17:35:18,4739.4563N,12218.2039W
2020-05-10 17:35:21,4739.4506N,12218.2163W
2020-05-10 17:35:24,4739.4386N,12218.2403W
